"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
60.0,0.11253999159851559,3.5781089483534068,0.9086252686738615,0.0,0.15357075181082486,0.13244081858654316,2.0520662310635474,0.2969152455768495,0.29726393651656796,0.0,0.015242962735880411,0.03590097463606635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
61.0,0.14210672202597854,3.362038439543033,0.9405197513980786,0.0,0.14964439892568207,0.12915307785480257,2.068240242781967,0.2967383914497691,0.2972321319710129,0.0,0.014795580601564075,0.03588569787245332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
62.0,0.12089196957975129,3.2555593149042292,0.9268233400310177,0.0,0.15863467911697113,0.15009850849770767,2.056275889659491,0.2968810151889216,0.29765569582880796,0.0,0.015222642803253883,0.0359583356328116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
63.0,0.12296555077479754,3.1707129657809547,0.8089972034578222,0.0,0.16264639579434034,0.1390979852247488,2.057440226257184,0.2968084664538518,0.2973592582194872,0.0,0.014555107628640186,0.03589829377431784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
64.0,0.1358447466314503,3.2238649252890963,1.3145975142835868,0.0,0.17198244102059437,0.16115694546815343,2.064695311654598,0.29637154039325675,0.2967277389538139,0.0,0.015300827417709908,0.03580237552780222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
65.0,0.15875413426022603,3.816617425972516,0.6867242217329975,0.0,0.1562284580253877,0.2006664273635743,2.0776058006114684,0.29578692085787656,0.29786313789522995,0.0,0.015188314585863626,0.035986255175328094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
66.0,0.13396288989562644,3.7752339240220048,1.1875236601356922,0.0,0.15991391387953896,0.1967679981033709,2.063701870381375,0.29530216810232357,0.2978470934248827,0.0,0.014864830335107979,0.03598230550126777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
67.0,0.0819263870289451,3.2256191552601403,0.6558479731092592,0.0,0.1720872774400805,0.1598489169919789,2.0350690472884376,0.2960847073125048,0.297910290879921,0.0,0.017243176247032466,0.035986286463773935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68.0,0.11977822037412231,4.273942007704654,1.0704679291839283,0.0,0.1391644379473898,0.2067971034201211,2.0559202385522517,0.29452216487309973,0.2975439275616036,0.0,0.012995810755872826,0.035925819235875116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
69.0,0.09841004822663443,4.177666473559139,0.5334535746739212,0.0,0.15205797661641854,0.15960854959639914,2.0440668599605254,0.2955725211233947,0.29750055600989567,0.0,0.01346626942216962,0.035923676758365906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70.0,0.09976933479287464,3.5327237061916184,0.7196310123329964,0.0,0.157204028843763,0.165846693375667,2.04468798425312,0.2962511624674083,0.29755157280984423,0.0,0.014905511619417897,0.03594349900568995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
